3.23433 chr3L:20395980-20396979 trbl (-772) CG33969;CG33969;trbl;CG13248;zye; 0 1 0 0 0 
3.23433 chr3L:20399826-20400825 CG13248 (4343) CG33969;trbl;CG13248;zye;CG5282; 0 1 0 0 0 
3.23433 chr3L:20463411-20464410 CG5955 (-2863) CG42764;CG5955;CG32428;CG32428;CG32428; 0 1 0 0 0 
3.23433 chr3L:18261655-18262654 NA (>10000) W;CG7320;CheA75a;CG5103;CG13700; 0 1 0 0 0 
3.23433 chr3L:18257515-18258514 NA (>10000) W;CG7320;CheA75a;CG5103;CG13700; 0 1 0 0 0 
3.23433 chr3L:20544596-20545595 NA (>10000) CG4858;CG13250;Rcd2;knrl;CG13251; 0 1 0 0 0 
3.23433 chr3L:18183037-18184036 W (-3800) CG7330;CG13699;W;CG7320;CheA75a; 0 1 0 0 0 
3.23433 chr3L:18178354-18179353 W (883) CG7330;CG13699;W;CG7320;CheA75a; 0 1 0 0 0 
3.23433 chr3L:18171811-18172810 W (7426) CG7330;CG13699;W;CG7320;CheA75a; 0 1 0 0 0 
3.23433 chr3L:18164125-18165124 CG13699 (-8010) gk;CG7330;CG13699;W;CG7320; 0 1 0 0 0 
3.23433 chr3L:18153751-18154750 CG13699 (2364) gk;CG7330;CG13699;W;CG7320; 0 1 0 0 0 
3.23433 chr3L:18102147-18103146 CG5147 (1026) CG13698;mRpS26;CG5147;mus304;CG32195; 0 1 0 0 0 
3.23433 chr3L:18098311-18099310 CG13698 (1419) CG43253;CG34253;CG13698;mRpS26;CG5147; 0 1 0 0 0 
3.23433 chr3L:19029821-19030820 nkd (9110) CG3808;CG18136;nkd;Acp76A;CG3797; 0 1 0 0 0 
3.23433 chr3L:19024393-19025392 NA (>10000) CG3808;CG18136;nkd;Acp76A;CG3797; 0 1 0 0 0 
3.23433 chr3L:19008803-19009802 NA (>10000) CG18135;CG3808;CG18136;nkd;Acp76A; 0 1 0 0 0 
3.23433 chr3L:19137482-19138481 fz2 (2878) CG14082;Spn75F;fz2;fz2;fz2; 0 1 0 0 0 
3.23433 chr3L:19146363-19147362 fz2 (-6003) CG14082;Spn75F;fz2;fz2;fz2; 0 1 0 0 0 
3.23433 chr3L:18966827-18967826 NA (>10000) CG32204;CG6836;CG14075;CG11619;CG34256; 0 1 0 0 0 
3.23433 chr3L:18962496-18963495 NA (>10000) CG32204;CG6836;CG14075;CG11619;CG34256; 0 1 0 0 0 
3.23433 chr3L:18951686-18952685 CG6836 (-7454) CG43049;CG32204;CG6836;CG14075;CG11619; 0 1 0 0 0 
3.23433 chr3L:19269438-19270437 CG14086 (-47) CG14088;CG14086;CG14086;CG14089;CG9619; 0 1 0 0 0 
3.23433 chr3L:18919475-18920474 CG43049 (-784) CG3819;CG43049;CG43049;CG32204;CG6836; 0 1 0 0 0 
3.23433 chr3L:18851918-18852917 CG6865 (5931) Indy;Indy;CG6865;CG14074;dysb; 0 1 0 0 0 
3.23433 chr3L:18804684-18805683 CG14073 (-1672) ftz-f1;CG14073;CG14073;HipHop;HipHop; 0 1 0 0 0 
3.23433 chr3L:18793972-18794971 ftz-f1 (937) ftz-f1;ftz-f1;ftz-f1;CG14073;CG14073; 0 1 0 0 0 
3.23433 chr3L:18753670-18754669 ftz-f1 (4886) Nufip;Aut1;ftz-f1;ftz-f1;ftz-f1; 0 1 0 0 0 
3.23433 chr3L:18559238-18560237 star1 (-5380) AlCR2;CG32198;star1;CG7271;term; 0 1 0 0 0 
3.23433 chr3L:19360720-19361719 NA (>10000) pip;pip;CG14087;CG32206;CG33255; 0 1 0 0 0 
3.23433 chr3L:19363107-19364106 NA (>10000) pip;pip;CG14087;CG32206;CG33255; 0 1 0 0 0 
3.23433 chr3L:19364585-19365584 NA (>10000) pip;pip;CG14087;CG32206;CG33255; 0 1 0 0 0 
3.23433 chr3L:19365665-19366664 NA (>10000) pip;pip;CG14087;CG32206;CG33255; 0 1 0 0 0 
3.23433 chr3L:19370716-19371715 NA (>10000) pip;pip;CG14087;CG32206;CG33255; 0 1 0 0 0 
3.23433 chr3L:19406334-19407333 CG32206 (158) pip;CG14087;CG32206;CG33255;CG33062; 0 1 0 0 0 
3.23433 chr3L:19423578-19424577 CG33255 (-6220) CG14087;CG32206;CG33255;CG33062;CG33062; 0 1 0 0 0 
3.23433 chr3L:19446637-19447636 Chd3 (-5862) CG33062;CG33062;Chd3;CG14095;CG14096; 0 1 0 0 0 
3.23433 chr3L:19451864-19452863 CG14095 (6476) CG33062;Chd3;CG14095;CG14096;CG32214; 0 1 0 0 0 
3.23433 chr3L:18557303-18558302 star1 (-3445) AlCR2;CG32198;star1;CG7271;term; 0 1 0 0 0 
3.23433 chr3L:19487204-19488203 CG9449 (2375) CG9472;CG32212;CG9449;CG9449;CG9451; 0 1 0 0 0 
3.23433 chr3L:18552831-18553830 star1 (1027) AlCR2;CG32198;star1;CG7271;term; 0 1 0 0 0 
3.23433 chr3L:18517108-18518107 CG32198 (3482) AlCR2;AlCR2;CG32198;star1;CG7271; 0 1 0 0 0 
3.23433 chr3L:18467386-18468385 Met75Ca (-1402) CG4306;Met75Cb;Met75Ca;AlCR2;AlCR2; 0 1 0 0 0 
3.23433 chr3L:17592333-17593332 NA (>10000) Eip74EF;Eip74EF;Eip74EF;CG6259;CG7510; 0 1 0 0 0 
3.23433 chr3L:17571643-17572642 Eip74EF (-1417) CycT;Eip74EF;Eip74EF;Eip74EF;Eip74EF; 0 1 0 0 0 
3.23433 chr3L:17569466-17570465 Eip74EF (454) CycT;Eip74EF;Eip74EF;Eip74EF;Eip74EF; 0 1 0 0 0 
3.23433 chr3L:17534137-17535136 Nedd4 (-6786) Nedd4;Jon74E;Jon74E;CG7542;CycT; 0 1 0 0 0 
3.23433 chr3L:21418963-21419962 CG33288 (2444) rgn;sa;CG33288;CG6049;Aef1; 0 1 0 0 0 
3.23433 chr3L:21420083-21421082 CG33288 (1324) rgn;sa;CG33288;CG6049;Aef1; 0 1 0 0 0 
3.23433 chr3L:17451963-17452962 CG7603 (7582) CG12229;CG18265;CG7603;CG7589;CG7580; 0 1 0 0 0 
3.23433 chr3L:17437178-17438177 CG18265 (-4167) CG32176;CG12229;CG18265;CG7603;CG7589; 0 1 0 0 0 
3.23433 chr3L:21450336-21451335 NA (>10000) CG5656;Syx7;Syx7;croc;Neu2; 0 1 0 0 0 
3.23433 chr3L:17400481-17401480 blot (-360) noe;blot;blot;blot;blot; 0 1 0 0 0 
3.23433 chr3L:21454278-21455277 NA (>10000) Syx7;Syx7;croc;Neu2;CG7202; 0 1 0 0 0 
3.23433 chr3L:17343994-17344993 Mip (-732) CG16793;Mip;CG7692;tap;Cad74A; 0 1 0 0 0 
3.23433 chr3L:17342594-17343593 Mip (668) CG13727;CG16793;Mip;CG7692;tap; 0 1 0 0 0 
3.23433 chr3L:21603261-21604260 AP-2 (-1538) CG32441;AP-2;AP-2;S1P;CG11307; 0 1 0 0 0 
3.23433 chr3L:17224660-17225659 Rbp6 (7150) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:17211927-17212926 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:17210918-17211917 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:21702740-21703739 CG32447 (-2793) Sfp78E;CG32447;CG32447;CG11247;Rpb8; 0 1 0 0 0 
3.23433 chr3L:21707136-21708135 CG32447 (-7189) Sfp78E;CG32447;CG32447;CG11247;Rpb8; 0 1 0 0 0 
3.23433 chr3L:21713390-21714389 CG11247 (8880) CG32447;CG32447;CG11247;Rpb8;CG14570; 0 1 0 0 0 
3.23433 chr3L:17204072-17205071 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:17198861-17199860 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:21859062-21860061 NA (>10000) mub;mub;mub;CG7442;DNApol-eta; 0 1 0 0 0 
3.23433 chr3L:21865778-21866777 mub (7395) mub;mub;mub;CG7442;DNApol-eta; 0 1 0 0 0 
3.23433 chr3L:17197579-17198578 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:17188435-17189434 NA (>10000) CG7724;Rbp6;Rbp6;CG6512;CG6512; 0 1 0 0 0 
3.23433 chr3L:17185490-17186489 NA (>10000) rogdi;CG7724;Rbp6;Rbp6;CG6512; 0 1 0 0 0 
3.23433 chr3L:17181592-17182591 NA (>10000) rogdi;CG7724;Rbp6;Rbp6;CG6512; 0 1 0 0 0 
3.23433 chr3L:17167824-17168823 NA (>10000) rogdi;CG7724;Rbp6;Rbp6;CG6512; 0 1 0 0 0 
3.23433 chr3L:20589132-20590131 NA (>10000) CG13250;Rcd2;knrl;CG13251;kni; 0 1 0 0 0 
3.23433 chr3L:18083097-18084096 CG34253 (-2177) CG34252;CG43253;CG34253;CG13698;mRpS26; 0 1 0 0 0 
3.23433 chr3L:18024673-18025672 CG32192 (9244) Eip75B;Eip75B;CG32192;CG42393;Eip75B; 0 1 0 0 0 
3.23433 chr3L:18016174-18017173 NA (>10000) Eip75B;Eip75B;CG32192;CG42393;Eip75B; 0 1 0 0 0 
3.23433 chr3L:20695623-20696622 kni (-6660) CG13251;kni;CG34260;CG13253;CG13252; 0 1 0 0 0 
3.23433 chr3L:17975292-17976291 NA (>10000) CG43174;Eip75B;Eip75B;Eip75B;CG32192; 0 1 0 0 0 
3.23433 chr3L:20699688-20700687 CG34260 (3317) CG13251;kni;CG34260;CG13253;CG13252; 0 1 0 0 0 
3.23433 chr3L:20711217-20712216 CG13253 (1581) kni;CG34260;CG13253;CG13252;Gr77a; 0 1 0 0 0 
3.23433 chr3L:17950905-17951904 Eip75B (4509) CG43173;CG43174;Eip75B;Eip75B;Eip75B; 0 1 0 0 0 
3.23433 chr3L:20782146-20783145 CG11396 (-412) CG4289;CG11399;CG11396;Six4;Six4; 0 1 0 0 0 
3.23433 chr3L:20823170-20824169 Pka-R1 (-1345) Pka-R1;Pka-R1;Pka-R1;CG3288;CG13255; 0 1 0 0 0 
3.23433 chr3L:20842876-20843875 CG11456 (-7275) CG13255;CSN3;CG11456;CG32432;Sfp77F; 0 1 0 0 0 
3.23433 chr3L:17920900-17921899 CG43173 (6708) CG14353;CG5290;CG43173;CG43174;Eip75B; 0 1 0 0 0 
3.23433 chr3L:17914117-17915116 CG5290 (-7960) Prestin;CG14353;CG5290;CG43173;CG43174; 0 1 0 0 0 
3.23433 chr3L:20861186-20862185 NA (>10000) CSN3;CG11456;CG32432;Sfp77F;CG11458; 0 1 0 0 0 
3.23433 chr3L:17907037-17908036 CG5290 (-880) Prestin;CG14353;CG5290;CG43173;CG43174; 0 1 0 0 0 
3.23433 chr3L:20868032-20869031 NA (>10000) CSN3;CG11456;CG32432;Sfp77F;CG11458; 0 1 0 0 0 
3.23433 chr3L:20869633-20870632 CG32432 (9155) CSN3;CG11456;CG32432;Sfp77F;CG11458; 0 1 0 0 0 
3.23433 chr3L:17703812-17704811 CheB74a (9642) Ccn;Ccn;CheB74a;CG6052;CG7460; 0 1 0 0 0 
3.23433 chr3L:17685809-17686808 Ccn (-2194) CG34251;Ccn;Ccn;CheB74a;CG6052; 0 1 0 0 0 
3.23433 chr3L:20919717-20920716 CG10589 (1709) Sfp77F;CG11458;CG10589;fng;CG10586; 0 1 0 0 0 
3.23433 chr3L:17654900-17655899 CG7484 (-6669) Krn;CG7484;TORC;CG34251;CG34251; 0 1 0 0 0 
3.23433 chr3L:20943966-20944965 fng (-857) CG11458;CG10589;fng;CG10586;CG10588; 0 1 0 0 0 
3.23433 chr3L:17609394-17610393 Eip74EF (3513) Eip74EF;Eip74EF;Eip74EF;CG6259;CG7510; 0 1 0 0 0 
3.23433 chr3L:20977186-20978185 CG12984 (8087) CG33287;CG33286;CG12984;skd;skd; 0 1 0 0 0 
3.23433 chr3L:17608383-17609382 Eip74EF (4524) Eip74EF;Eip74EF;Eip74EF;CG6259;CG7510; 0 1 0 0 0 
3.23433 chr3L:20983349-20984348 CG12984 (1924) CG33287;CG33286;CG12984;skd;skd; 0 1 0 0 0 
3.23433 chr3L:17599303-17600302 NA (>10000) Eip74EF;Eip74EF;Eip74EF;CG6259;CG7510; 0 1 0 0 0 
3.23433 chr3L:21060261-21061260 CG43072 (-723) siz;CG43072;siz;CG33285;CG33284; 0 1 0 0 0 
3.23433 chr3L:17594733-17595732 NA (>10000) Eip74EF;Eip74EF;Eip74EF;CG6259;CG7510; 0 1 0 0 0 
3.23433 chr3L:12317075-12318074 CG32105 (5761) CG10426;CG4328;CG32105;CG10418;GRHRII; 0 1 0 0 0 
3.23433 chr3R:2963747-2964746 Fer1 (-1317) CG31493;CG31493;Fer1;CG14610;CG2656; 0 1 0 0 0 
3.23433 chr3L:12314705-12315704 CG32105 (8131) CG10426;CG4328;CG32105;CG10418;GRHRII; 0 1 0 0 0 
3.23433 chr3L:12307197-12308196 NA (>10000) CG10426;CG4328;CG32105;CG10418;GRHRII; 0 1 0 0 0 
3.23433 chr3R:3031929-3032928 CG1288 (2708) lap;CG14609;CG1288;CG14606;CG14605; 0 1 0 0 0 
3.23433 chr3R:3048239-3049238 CG14605 (-2312) CG14606;CG14605;CG14608;CG14607;CG1234; 0 1 0 0 0 
3.23433 chr3R:3049610-3050609 CG14608 (1026) CG14606;CG14605;CG14608;CG14607;CG1234; 0 1 0 0 0 
3.23433 chr3L:12290904-12291903 CG4328 (-1283) CG4300;CG10426;CG4328;CG32105;CG10418; 0 1 0 0 0 
3.23433 chr3R:3082251-3083250 Pbprp4 (-4072) CG10050;Pbprp4;Pbprp4;Gld;Syt4; 0 1 0 0 0 
3.23433 chr3L:12287445-12288444 CG4328 (2176) CG4300;CG10426;CG4328;CG32105;CG10418; 0 1 0 0 0 
3.23433 chr3L:12276677-12277676 CG10426 (-5384) Pbgs;CG4300;CG10426;CG4328;CG32105; 0 1 0 0 0 
3.23433 chr3R:3260295-3261294 CG14598 (5693) CG34023;wa-cup;CG14598;CG1142;alpha-Est10; 0 1 0 0 0 
3.23433 chr3L:12220137-12221136 NA (>10000) CG11529;Adk1;CG5626;app;app; 0 1 0 0 0 
3.23433 chr3L:12218152-12219151 NA (>10000) CG11529;Adk1;CG5626;app;app; 0 1 0 0 0 
3.23433 chr3R:3412216-3413215 NA (>10000) alpha-Est3;alpha-Est2;alpha-Est1;CG34127;Nlg1; 0 1 0 0 0 
3.23433 chr3L:12155927-12156926 CG9760 (1408) Nrx-IV;eap;CG9760;Rh7;CAH2; 0 1 0 0 0 
3.23433 chr3L:12131733-12132732 l(3)neo18 (451) Atg12;l(3)neo18;RhoGAP68F;CG5642;Nrx-IV; 0 1 0 0 0 
3.23433 chr3R:3434799-3435798 NA (>10000) alpha-Est2;alpha-Est1;CG34127;Nlg1;Nlg1; 0 1 0 0 0 
3.23433 chr3L:12072217-12073216 Sema-5c (3168) rols;rols;Sema-5c;Sema-5c;CG17154; 0 1 0 0 0 
3.23433 chr3R:3442268-3443267 NA (>10000) alpha-Est2;alpha-Est1;CG34127;Nlg1;Nlg1; 0 1 0 0 0 
3.23433 chr3L:12066309-12067308 rols (-7850) rols;rols;Sema-5c;Sema-5c;CG17154; 0 1 0 0 0 
3.23433 chr3L:12046612-12047611 rols (2538) CG6928;CG6793;rols;rols;rols; 0 1 0 0 0 
3.23433 chr3R:3457982-3458981 CG34127 (7674) alpha-Est2;alpha-Est1;CG34127;Nlg1;Nlg1; 0 1 0 0 0 
3.23433 chr3L:12030363-12031362 CG6793 (5647) CG6928;CG6928;CG6793;rols;rols; 0 1 0 0 0 
3.23433 chr3R:3478282-3479281 Nlg1 (6189) CG34127;Nlg1;Nlg1;CG2616;CG43254; 0 1 0 0 0 
3.23433 chr3R:3491375-3492374 Nlg1 (-6904) CG34127;Nlg1;Nlg1;CG2616;CG43254; 0 1 0 0 0 
3.23433 chr3R:3493906-3494905 Nlg1 (-9435) CG34127;Nlg1;Nlg1;CG2616;CG43254; 0 1 0 0 0 
3.23433 chr3R:3502168-3503167 NA (>10000) CG34127;Nlg1;Nlg1;CG2616;CG43254; 0 1 0 0 0 
3.23433 chr3L:12011234-12012233 NA (>10000) Pop2;CG6928;CG6928;CG6793;rols; 0 1 0 0 0 
3.23433 chr3R:2694495-2695494 ftz (-3949) Scr;Scr;ftz;CG43252;Antp; 0 1 0 0 0 
3.23433 chr3L:12568096-12569095 sowah (-1974) CG10688;CG4069;sowah;ara;ara; 0 1 0 0 0 
3.23433 chr3R:2699214-2700213 ftz (-8668) Scr;Scr;ftz;CG43252;Antp; 0 1 0 0 0 
3.23433 chr3L:12566255-12567254 sowah (-133) CG10688;CG4069;sowah;ara;ara; 0 1 0 0 0 
3.23433 chr3R:2725227-2726226 CG43252 (5677) Scr;ftz;CG43252;Antp;Antp; 0 1 0 0 0 
3.23433 chr3L:12563134-12564133 sowah (2988) CG10688;CG4069;sowah;ara;ara; 0 1 0 0 0 
3.23433 chr3R:2735009-2736008 CG43252 (-4105) Scr;ftz;CG43252;Antp;Antp; 0 1 0 0 0 
3.23433 chr3R:2745061-2746060 NA (>10000) Antp;Antp;Antp;Antp;Antp; 0 1 0 0 0 
3.23433 chr3L:12558859-12559858 sowah (7263) CG10688;CG4069;sowah;ara;ara; 0 1 0 0 0 
3.23433 chr3L:12446968-12447967 NA (>10000) toe;eyg;eyg;CG32102;CG10616; 0 1 0 0 0 
3.23433 chr3R:2767868-2768867 Antp (-8806) Antp;Antp;Antp;Antp;Antp; 0 1 0 0 0 
3.23433 chr3R:2781993-2782992 NA (>10000) Antp;Antp;Antp;Antp;Antp; 0 1 0 0 0 
3.23433 chr3R:2788902-2789901 NA (>10000) Antp;Antp;Antp;Antp;Antp; 0 1 0 0 0 
3.23433 chr3R:2793589-2794588 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3R:2800750-2801749 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3R:2802618-2803617 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3L:12432070-12433069 toe (-5802) CG32103;Gap69C;toe;eyg;eyg; 0 1 0 0 0 
3.23433 chr3R:2809180-2810179 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3L:12428363-12429362 toe (-2095) CG32103;Gap69C;toe;eyg;eyg; 0 1 0 0 0 
3.23433 chr3R:2816388-2817387 Antp (9062) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3R:2818244-2819243 Antp (7206) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3R:2827627-2828626 Antp (-2177) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3L:12344837-12345836 GRHRII (303) CG32105;CG10418;GRHRII;Ncc69;Ncc69; 0 1 0 0 0 
3.23433 chr3R:2836606-2837605 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3R:2846625-2847624 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 1 0 0 0 
3.23433 chr3L:12342189-12343188 GRHRII (2951) CG32105;CG10418;GRHRII;Ncc69;Ncc69; 0 1 0 0 0 
3.23433 chr3L:12326513-12327512 CG32105 (-3677) CG4328;CG32105;CG10418;GRHRII;Ncc69; 0 1 0 0 0 
3.23433 chr3R:2856164-2857163 NA (>10000) Antp;Antp;Sodh-1;CG1979;dj; 0 1 0 0 0 
3.23433 chr3R:2928598-2929597 Alh (6041) e(y)2b;Alh;Alh;Alh;Mlp84B; 0 1 0 0 0 
3.23433 chr3L:11310782-11311781 CG6168 (4537) CG6175;CG7573;CG6168;CG6163;CG42755; 0 1 0 0 0 
3.23433 chr3R:4036831-4037830 CheA84a (-5779) grn;CheA84a;CG7800;CG18249;DNApol-iota; 0 1 0 0 0 
3.23433 chr3R:4038991-4039990 CG7800 (5209) grn;CheA84a;CG7800;CG18249;DNApol-iota; 0 1 0 0 0 
3.23433 chr3R:4048275-4049274 CG18249 (-1912) CheA84a;CG7800;CG18249;DNApol-iota;DNApol-iota; 0 1 0 0 0 
3.23433 chr3L:11273137-11274136 NA (>10000) Ir68a;scyl;CG6175;CG7573;CG6168; 0 1 0 0 0 
3.23433 chr3L:11254491-11255490 scyl (-8581) CG42671;Ir68a;scyl;CG6175;CG7573; 0 1 0 0 0 
3.23433 chr3L:11222847-11223846 Ir68a (6691) CG42671;CG42671;Ir68a;scyl;CG6175; 0 1 0 0 0 
3.23433 chr3R:4125383-4126382 CG9626 (1582) CG31464;CG31463;CG9626;CG9626;CG9626; 0 1 0 0 0 
3.23433 chr3L:11180158-11181157 NA (>10000) CG14142;GlcAT-P;GlcAT-P;GlcAT-P;CG7607; 0 1 0 0 0 
3.23433 chr3L:11145216-11146215 CG6216 (-831) CG14143;CG32082;CG6216;Alg10;wls; 0 1 0 0 0 
3.23433 chr3L:11140149-11141148 CG6216 (4236) CG14143;CG32082;CG6216;Alg10;wls; 0 1 0 0 0 
3.23433 chr3L:11129752-11130751 CG32082 (-103) CG32074;CG14143;CG32082;CG6216;Alg10; 0 1 0 0 0 
3.23433 chr3R:4208534-4209533 CG31462 (5890) CG42286;CG42285;CG31462;Obp85a;CG31369; 0 1 0 0 0 
3.23433 chr3L:11105955-11106954 Sod (1383) CG34012;CG7638;Sod;fd68A;fd68A; 0 1 0 0 0 
3.23433 chr3R:4226609-4227608 NA (>10000) CG42286;CG42285;CG31462;Obp85a;CG31369; 0 1 0 0 0 
3.23433 chr3L:11083151-11084150 JIL-1 (2305) l(3)01239;CG7839;JIL-1;JIL-1;CG6279; 0 1 0 0 0 
3.23433 chr3L:11051975-11052974 CG7888 (-1216) CG7888;CG7888;CG6321;blos2;CG32069; 0 1 0 0 0 
3.23433 chr3R:4250610-4251609 Obp85a (-3791) CG42285;CG31462;Obp85a;CG31369;Or85b; 0 1 0 0 0 
3.23433 chr3R:4256412-4257411 Obp85a (-9593) CG42285;CG31462;Obp85a;CG31369;Or85b; 0 1 0 0 0 
3.23433 chr3L:10996697-10997696 klu (5727) CG34050;CG14147;klu;Fad2;CG32079; 0 1 0 0 0 
3.23433 chr3L:10979831-10980830 NA (>10000) Aps;CG34050;CG14147;klu;Fad2; 0 1 0 0 0 
3.23433 chr3L:10970329-10971328 CG14147 (-4075) Aps;CG34050;CG14147;klu;Fad2; 0 1 0 0 0 
3.23433 chr3R:4329549-4330548 Or85b (8031) Obp85a;CG31369;Or85b;Or85c;CG11737; 0 1 0 0 0 
3.23433 chr3L:10913129-10914128 NA (>10000) Cpr67Fa2;Cpr67Fb;Aps;CG34050;CG14147; 0 1 0 0 0 
3.23433 chr3L:10848127-10849126 tna (3365) CG42831;tna;tna;tna;tna; 0 1 0 0 0 
3.23433 chr3L:10846797-10847796 tna (4695) CG42831;tna;tna;tna;tna; 0 1 0 0 0 
3.23433 chr3L:10839305-10840304 NA (>10000) CG12523;CG42831;tna;tna;tna; 0 1 0 0 0 
3.23433 chr3R:4356798-4357797 CG11741 (-1699) CG31454;CG31259;CG11741;Or85d;pch2; 0 1 0 0 0 
3.23433 chr3L:10828866-10829865 tna (262) CG12523;CG42831;tna;tna;tna; 0 1 0 0 0 
3.23433 chr3R:3517805-3518804 NA (>10000) Nlg1;Nlg1;CG2616;CG43254;pyd3; 0 1 0 0 0 
3.23433 chr3R:3544981-3545980 CG2616 (3658) Nlg1;Nlg1;CG2616;CG43254;pyd3; 0 1 0 0 0 
3.23433 chr3R:3599212-3600211 CG11286 (-1234) CG10919;Sp7;CG11286;CG18747;CG18745; 0 1 0 0 0 
3.23433 chr3L:11925427-11926426 byn (-446) CG11588;CG5718;byn;CG14126;Rpt4R; 0 1 0 0 0 
3.23433 chr3R:3604634-3605633 CG18747 (4989) Sp7;CG11286;CG18747;CG18745;CG18748; 0 1 0 0 0 
3.23433 chr3R:3634702-3635701 CG2993 (1508) CG3014;CG18268;CG2993;CG31472;CG31472; 0 1 0 0 0 
3.23433 chr3L:11865996-11866995 CG5906 (-1091) CG12521;CG34420;CG5906;CG14128;CG14128; 0 1 0 0 0 
3.23433 chr3R:3648168-3649167 CG34384 (89) CG31473;CG34384;CG34384;CG17816;CG17816; 0 1 0 0 0 
3.23433 chr3L:11860599-11861598 CG34420 (-3552) CG12521;CG34420;CG5906;CG14128;CG14128; 0 1 0 0 0 
3.23433 chr3L:11850384-11851383 CG34420 (6663) CG43064;CG12521;CG34420;CG5906;CG14128; 0 1 0 0 0 
3.23433 chr3L:11778523-11779522 Pi3K68D (5071) Tim13;CG14131;Pi3K68D;Pi3K68D;Pi3K68D; 0 1 0 0 0 
3.23433 chr3R:3765532-3766531 NA (>10000) CG10445;CG10445;lds;dsx;dsx; 0 1 0 0 0 
3.23433 chr3R:3854817-3855816 CG2747 (-1440) Pbp95;CG2747;ImpE3;CG2747;CG10903; 0 1 0 0 0 
3.23433 chr3R:3886082-3887081 CG7918 (-576) CG43060;CG43061;CG7918;CG7910;CG7900; 0 1 0 0 0 
3.23433 chr3R:3897098-3898097 NA (>10000) CG43060;CG43061;CG7918;CG7910;CG7900; 0 1 0 0 0 
3.23433 chr3L:11543595-11544594 Mob2 (3117) CG11714;Mob2;Mob2;Mob2;Mob2; 0 1 0 0 0 
3.23433 chr3L:11485244-11486243 chrb (-4084) Vha16-3;Vha16-2;chrb;CG33500;Sgs8; 0 1 0 0 0 
3.23433 chr3R:3902572-3903571 NA (>10000) CG43061;CG7918;CG7910;CG7900;puc; 0 1 0 0 0 
3.23433 chr3R:3905684-3906683 CG7910 (7790) CG43061;CG7918;CG7910;CG7900;puc; 0 1 0 0 0 
3.23433 chr3R:3907414-3908413 CG7910 (6060) CG43061;CG7918;CG7910;CG7900;puc; 0 1 0 0 0 
3.23433 chr3R:3938958-3939957 puc (-7401) CG7910;CG7900;puc;CG7878;CG9667; 0 1 0 0 0 
3.23433 chr3L:11403868-11404867 NA (>10000) CG42755;CG11726;CG7560;CG6149;CG7557; 0 1 0 0 0 
3.23433 chr3L:11395429-11396428 CG11726 (-7139) CG6163;CG42755;CG11726;CG7560;CG6149; 0 1 0 0 0 
3.23433 chr3L:11386849-11387848 CG11726 (1441) CG6163;CG42755;CG11726;CG7560;CG6149; 0 1 0 0 0 
3.23433 chr3R:3972309-3973308 NA (>10000) CG7878;CG9667;Gie;grn;CheA84a; 0 1 0 0 0 
3.23433 chr3L:11381663-11382662 CG42755 (-3840) CG6168;CG6163;CG42755;CG11726;CG7560; 0 1 0 0 0 
3.23433 chr3L:11368392-11369391 CG42755 (9431) CG6168;CG6163;CG42755;CG11726;CG7560; 0 1 0 0 0 
3.23433 chr3L:11361726-11362725 CG6163 (-3241) CG7573;CG6168;CG6163;CG42755;CG11726; 0 1 0 0 0 
3.23433 chr3R:4026315-4027314 CheA84a (4737) Gie;grn;CheA84a;CG7800;CG18249; 0 1 0 0 0 
3.23433 chr3R:4027784-4028783 CheA84a (3268) Gie;grn;CheA84a;CG7800;CG18249; 0 1 0 0 0 
3.23433 chr3R:1766806-1767805 CG34113 (-1061) CG2017;CG2017;CG34113;CG11373;Pbprp3; 0 1 0 0 0 
3.23433 chr3R:1782928-1783927 CG11373 (4279) CG2017;CG34113;CG11373;Pbprp3;Os-E; 0 1 0 0 0 
3.23433 chr3L:14286645-14287644 NA (>10000) CG7906;fz;fz;CG13482;CG13481; 0 1 0 0 0 
